Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Jun-24,170,170,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la 68 Nigerian Army Reference Hospital Yaba,Jul-24,173,173,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Oct-23,248,248,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Nov-23,214,214,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Dec-23,117,117,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Jan-24,192,192,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Feb-24,156,156,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Mar-24,102,102,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Apr-24,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,May-24,96,96,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Jun-24,128,128,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Community Health Research Center Yaba,Jul-24,146,146,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Oct-23,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Nov-23,56,56,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Dec-23,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Jan-24,50,50,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Feb-24,45,45,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Mar-24,54,54,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Apr-24,66,66,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,May-24,57,57,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Jun-24,59,59,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Military Hospital Lagos,Jul-24,51,51,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Oct-23,67,67,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Nov-23,71,71,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Dec-23,72,72,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Jan-24,76,76,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Feb-24,80,80,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Mar-24,71,71,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Apr-24,88,88,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,May-24,74,74,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Jun-24,72,72,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Nigerian Navy Reference Hospital Ojo,Jul-24,71,71,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Oct-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Nov-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Dec-23,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Jan-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Feb-24,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Mar-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Apr-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,May-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Jun-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la Obisessan Naval Medical Center Lagos,Jul-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Oct-23,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Nov-23,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Dec-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Jan-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Feb-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Mar-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Apr-24,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,May-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Jun-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,la TIERS,Jul-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Oct-23,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Nov-23,35,35,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Dec-23,35,35,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jan-24,35,35,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Feb-24,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Mar-24,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Apr-24,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,May-24,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jun-24,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,oy 2 Division Medical Services and Hospital Ibadan,Jul-24,41,41,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Oct-23,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Nov-23,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Dec-23,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Jan-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Feb-24,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Mar-24,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Apr-24,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,May-24,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Jun-24,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 3 Division Medical Services and Hospital Jos,Jul-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Oct-23,40,40,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Nov-23,46,46,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Dec-23,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jan-24,44,44,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Feb-24,56,56,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Mar-24,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Apr-24,54,54,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,May-24,55,55,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jun-24,63,63,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,Jul-24,62,62,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Oct-23,47,47,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Nov-23,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Dec-23,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Jan-24,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Feb-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Mar-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Apr-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,May-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Jun-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,Jul-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Oct-23,200,200,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Nov-23,232,232,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Dec-23,209,209,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Jan-24,234,234,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Feb-24,214,214,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Mar-24,162,162,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Apr-24,125,125,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,May-24,103,103,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Jun-24,116,116,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,Jul-24,114,114,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Oct-23,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Nov-23,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Dec-23,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Jan-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Feb-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Mar-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Apr-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,May-24,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Jun-24,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,Jul-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Oct-23,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Nov-23,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Dec-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Jan-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Feb-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Mar-24,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Apr-24,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,May-24,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Jun-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,Jul-24,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Oct-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Nov-23,33,33,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Dec-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jan-24,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Feb-24,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Mar-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Apr-24,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,May-24,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jun-24,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jul-24,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Oct-23,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Nov-23,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Dec-23,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jan-24,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Feb-24,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Mar-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Apr-24,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,May-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jun-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jul-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Oct-23,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Nov-23,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Dec-23,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Jan-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Mar-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ab 14 Brigade Medical Centre Ohafia,Jan-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ab 14 Brigade Medical Centre Ohafia,Feb-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ab 14 Brigade Medical Centre Ohafia,Mar-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,Oct-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,Nov-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,Dec-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,Jan-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,Feb-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Oct-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Nov-23,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Dec-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Feb-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Mar-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Apr-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,May-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Jun-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,Jul-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Oct-23,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Nov-23,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Dec-23,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jan-24,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Feb-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Mar-24,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Apr-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,May-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jun-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jul-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Oct-23,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Nov-23,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Dec-23,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Jan-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Feb-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Mar-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Apr-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,May-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Jun-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,Jul-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Oct-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Nov-23,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Dec-23,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Jan-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Feb-24,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Mar-24,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Apr-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,May-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Jun-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,Jul-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,Nov-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,Dec-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,Jan-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,Mar-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,Apr-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,May-24,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,Jun-24,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,Jul-24,2,2,1,1,1,1
