Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,January 2024,44,44,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,February 2024,56,56,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,March 2024,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,April 2024,54,54,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,May 2024,55,55,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,pl 563 Nigerian Airforce Hospital Jos,June 2024,59,59,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,October 2023,47,47,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,November 2023,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,December 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,January 2024,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,February 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,March 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,April 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,May 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Community Health and Research Center Port Harcourt,June 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,October 2023,200,200,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,November 2023,232,232,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,December 2023,209,209,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,January 2024,234,234,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,February 2024,214,214,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,March 2024,162,162,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,April 2024,125,125,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,May 2024,103,103,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Military Hospital Portharcourt,June 2024,119,119,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,October 2023,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,November 2023,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,December 2023,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,January 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,February 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,March 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,April 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,May 2024,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Borokiri,June 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,October 2023,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,November 2023,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,December 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,January 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,February 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,March 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,April 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,May 2024,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Naval Medical Centre Onne,June 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,October 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,November 2023,33,33,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,December 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,January 2024,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,February 2024,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,March 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,April 2024,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,May 2024,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,June 2024,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,October 2023,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,November 2023,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,December 2023,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,January 2024,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,February 2024,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,March 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,April 2024,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,May 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,so 8 Division Medical Services and Hospital Sokoto,June 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,October 2023,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,November 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,December 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,January 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),50-199 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ab 14 Brigade Medical Centre Ohafia,January 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ab 14 Brigade Medical Centre Ohafia,February 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ab 14 Brigade Medical Centre Ohafia,March 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,October 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,November 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,January 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ad 23 Brigade Medical Centre Yola,February 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,October 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,November 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,February 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,March 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,April 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,May 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak 6 Battalion Medical Reception Station Abak,June 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,October 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,November 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,December 2023,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,January 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,February 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,March 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,April 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,May 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,June 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,October 2023,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,November 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,December 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,January 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,February 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,April 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,May 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ak Sickbay Nigerian Navy Ship JUBILEE Ikot Abasi,June 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,October 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,November 2023,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,January 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,February 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,April 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,May 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,an 302 Artillery Regiment Medical Reception Station Onitsha,June 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,November 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,December 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,January 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,March 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,April 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba 33 Brigade Medical Center Shadawanka,May 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,October 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,November 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,December 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,January 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,February 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,March 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,April 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,May 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ba Nigerian Army Amoured Centre Medical Reception Station Bauchi,June 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,October 2023,87,87,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,November 2023,79,79,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,December 2023,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,January 2024,91,91,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,February 2024,77,77,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,March 2024,44,44,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,April 2024,83,83,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,May 2024,73,73,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,be 161 Nigerian Airforce Hospital Makurdi,June 2024,78,78,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,October 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,November 2023,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,January 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,February 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,March 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,April 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,May 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,bo 7 Division Medical Services and Hospital Maiduguri,June 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,October 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,November 2023,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,December 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,January 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,February 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,March 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,April 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,May 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,cr Nigerian Navy Reference Hospital Calabar,June 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,October 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,November 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,December 2023,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,January 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,February 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,March 2024,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,April 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,May 2024,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,de Nigerian Navy Hospital Warri,June 2024,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,October 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,November 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,January 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,February 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,April 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,May 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ed Military Hospital Benin,June 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,October 2023,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,November 2023,43,43,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,December 2023,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,January 2024,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,February 2024,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,March 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,April 2024,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,May 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,en 82 Division Medical Services and Hospital Enugu,June 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,October 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,November 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,December 2023,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,January 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,February 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,March 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,April 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,May 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc 063 Nigerian Airforce Hospital Abuja,June 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,October 2023,52,52,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,November 2023,53,53,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,December 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,January 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,February 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,March 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,April 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,May 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Defence Headquarters Medical Center Abuja,June 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,October 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,November 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,January 2024,3,3,1,1,1,1
